adm0_code,adm0_name,SDG_region,delta_2000_2004,delta_2005_2009,delta_2010_2014,delta_2015_2019,delta_2017_2021,count_basins_plus_2000_2004,count_basins_negative_2000_2004,count_basins_plus_2005_2009,count_basins_negative_2005_2009,count_basins_plus_2010_2014,count_basins_negative_2010_2014,count_basins_plus_2015_2019,count_basins_negative_2015_2019,count_basins_plus_2017_2021,count_basins_negative_2017_2021,total_basins
1041,Palmyra Atoll,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1042,Paracel Islands,Eastern Asia (M49) and South-eastern Asia (MDG=M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1043,Scarborough Reef,Eastern Asia (M49) and South-eastern Asia (MDG=M49),0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1044,Senkaku Islands,Eastern Asia (M49) and South-eastern Asia (MDG=M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1046,Spratly Islands,Eastern Asia (M49) and South-eastern Asia (MDG=M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1047,Tromelin Island,Sub-Saharan Africa (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1048,Wake Island,Oceania (M49) excluding Australia and New Zealand (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1049,West Bank,Western Asia (M49) and Northern Africa (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1052,Jammu and Kashmir,Central Asia (M49) and Southern Asia (MDG=M49),-8.15193331086195,-0.3057224844836171,15.484334845073652,27.142478937888,18.76917721006998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,31.0
1068,Saba,Latin America and the Caribbean (MDG=M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1082,Glorioso Islands,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1097,French Southern Territories,Sub-Saharan Africa (M49),0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1098,Akrotiri,Western Asia (M49) and Northern Africa (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
